248.191	40.781	-0.762	1.687	0.290	0.286	0.000	0	1	RBUT_GPS  
268.890	41.643	0.652	0.717	0.717	0.584	0.000	0	1	IATI_GPS  
268.893	30.396	0.203	-0.074	0.872	0.995	0.000	0	1	SJB1_GPS  
248.171	34.537	-1.171	2.267	3.150	3.450	0.076	0	1	W002_GPS  
248.170	44.068	-1.161	-0.292	0.468	0.449	0.000	0	1	P685_GPS  
248.163	44.719	-0.503	-0.071	0.478	0.474	0.000	0	1	P707_GPS  
248.157	42.215	-1.401	1.112	0.412	0.436	0.022	0	1	BATI_GPS  
248.148	41.082	-0.054	1.484	0.720	0.530	0.000	0	1	FRPK_GPS  
248.147	39.807	-1.570	1.994	0.670	0.580	0.000	0	1	MONA_GPS  
268.939	36.960	0.530	0.746	0.811	0.718	0.000	0	1	MOVB_GPS  
248.119	42.650	-2.518	0.494	0.579	0.632	0.116	0	1	3926_GPS  
248.115	-74.546	-0.724	21.371	1.471	1.657	0.000	0	1	BERP_GPS  
248.108	33.774	-1.867	1.867	0.751	0.687	0.000	0	1	AZAH_GPS  
248.103	39.914	-3.237	1.833	0.547	0.536	0.000	0	1	GOUT_GPS  
248.101	41.589	-0.645	1.034	0.458	0.406	0.000	0	1	P125_GPS  
248.093	40.621	-1.075	1.279	0.422	0.371	0.000	0	1	MIDV_GPS  
248.080	43.306	-1.678	-0.346	0.721	0.619	0.000	0	1	TMIG_GPS  
248.080	43.657	-1.316	0.327	0.381	0.394	-0.015	0	1	RGBY_GPS  
248.077	33.492	-2.732	2.877	0.450	0.450	0.028	0	1	AZSC_GPS  
269.003	38.460	0.706	1.275	0.623	0.325	0.000	0	1	SICE_GPS  
248.072	40.261	-2.324	1.386	0.331	0.307	0.000	0	1	LMUT_GPS  
248.071	41.253	-0.696	1.271	0.186	0.172	0.000	0	1	EOUT_GPS  
248.070	40.435	-1.232	1.027	0.670	0.530	0.000	0	1	MRPH_GPS  
269.017	30.100	0.106	0.576	0.813	0.804	0.000	0	1	AWES_GPS  
248.055	39.589	-1.755	1.598	0.387	0.370	0.000	0	1	P108_GPS  
248.052	42.391	-1.248	0.453	0.631	0.651	0.057	0	1	DOWN_GPS  
248.051	40.162	-2.874	2.480	0.670	0.530	0.000	0	1	0H64_GPS  
248.050	39.952	-2.980	2.629	0.720	0.530	0.000	0	1	ELBE_GPS  
248.049	40.720	-1.612	1.859	0.580	0.430	0.000	0	1	BLMB_GPS  
248.048	33.447	-2.134	2.431	0.383	0.394	0.000	0	1	SA31_GPS  
248.048	40.786	-1.176	1.391	0.436	0.296	0.000	0	1	ZLC1_GPS  
248.043	41.558	-0.638	0.573	0.495	0.464	0.000	0	1	P124_GPS  
248.042	44.598	-0.596	0.069	0.374	0.387	-0.010	0	1	E138_GPS  
248.020	24.510	-39.742	32.250	1.400	1.000	0.000	0	1	WMAR_GPS  
248.019	34.728	-1.261	2.353	2.550	2.700	0.086	0	1	R018_GPS  
248.011	37.520	-0.997	1.138	0.880	0.681	0.000	0	1	KODA_GPS  
248.006	46.589	1.041	0.950	0.730	0.767	0.000	0	1	MTDT_GPS  
269.080	32.331	-1.471	-0.061	0.273	0.252	0.000	0	1	VIC9_GPS  
247.997	41.757	-1.465	0.092	0.720	0.530	0.000	0	1	CURV_GPS  
247.986	40.434	-2.075	1.097	0.423	0.412	0.000	0	1	P116_GPS  
269.096	30.314	0.272	0.650	0.801	0.619	0.000	0	1	GVMS_GPS  
247.977	40.727	-2.273	1.754	0.820	0.620	0.000	0	1	MUHA_GPS  
247.973	40.588	-2.014	2.794	0.670	0.580	0.000	0	1	FLOR_GPS  
247.971	55.945	1.368	-0.342	0.345	0.502	0.000	0	1	C041_GPS  
247.958	43.482	-1.788	-0.308	0.553	0.463	0.000	0	1	IDBB_GPS  
247.953	39.662	-2.124	2.774	0.770	0.580	0.000	0	1	CAPS_GPS  
269.130	15.348	2.201	0.232	0.787	0.775	0.061	0	1	USP__GPS  
247.948	43.519	-1.698	-0.432	0.380	0.427	0.000	0	1	IDIF_GPS  
247.936	41.539	-2.133	1.245	0.820	0.580	0.000	0	1	BAIR_GPS  
247.936	43.986	-1.292	-0.275	0.701	0.662	0.000	0	1	GBIG_GPS  
247.932	43.481	-1.625	0.407	0.332	0.339	-0.019	0	1	I107_GPS  
269.174	15.011	3.979	2.496	0.797	0.778	0.003	0	1	JOY__GPS  
247.896	39.762	-2.766	1.768	0.910	0.670	0.000	0	1	FERN_GPS  
247.893	45.239	1.227	1.659	0.430	0.453	0.049	0	1	RBYU_GPS  
247.890	41.111	-0.905	1.508	0.670	0.530	0.000	0	1	ABRA_GPS  
269.196	14.638	9.438	2.997	0.791	0.755	0.035	0	1	CML__GPS  
247.883	50.665	2.137	1.202	0.100	1.100	0.000	0	1	1655_GPS  
247.879	40.653	-1.853	1.351	0.300	0.291	0.000	0	1	COON_GPS  
247.873	39.306	-2.256	1.704	0.387	0.344	0.000	0	1	SPIC_GPS  
269.212	39.179	0.955	1.027	1.499	1.453	0.000	0	1	MOEB_GPS  
247.867	40.708	-1.226	1.780	0.670	0.530	0.000	0	1	KERR_GPS  
247.853	34.046	-0.859	2.938	3.300	3.450	0.089	0	1	RCK0_GPS  
247.852	41.795	-2.335	1.200	0.670	0.480	0.000	0	1	SIDE_GPS  
247.849	39.602	-3.277	1.964	0.820	0.690	-0.070	0	1	G101_GPS  
247.848	34.784	-2.211	1.898	0.712	0.798	0.000	0	1	P004_GPS  
269.255	39.067	0.327	0.525	1.502	1.050	0.000	0	1	FWI0_GPS  
269.256	37.705	1.115	0.633	0.938	0.940	0.000	0	1	MOBW_GPS  
269.267	33.747	-0.138	1.596	0.398	0.401	0.000	0	1	MSCL_GPS  
269.276	29.592	-0.417	0.311	0.263	0.375	0.000	0	1	HOUM_GPS  
247.796	47.834	1.437	1.496	0.557	0.592	0.036	0	1	M729_GPS  
247.787	42.036	-1.173	0.997	0.430	0.447	-0.047	0	1	DRUF_GPS  
247.778	42.696	-1.518	0.427	0.418	0.436	-0.048	0	1	I762_GPS  
247.777	38.480	-1.471	1.389	0.482	0.431	0.000	0	1	P009_GPS  
269.304	38.754	0.915	0.410	1.009	0.867	0.000	0	1	MOOF_GPS  
247.775	42.344	-3.116	-0.312	0.604	0.660	0.119	0	1	P99X_GPS  
247.773	32.839	-1.330	2.566	2.550	2.700	0.028	0	1	LINN_GPS  
269.307	38.739	0.021	1.188	0.590	0.482	0.000	0	1	SIDC_GPS  
247.772	33.451	-2.189	2.318	0.408	0.323	0.000	0	1	SRP1_GPS  
269.310	34.114	0.227	1.352	0.455	0.418	0.000	0	1	MSB9_GPS  
269.310	34.115	-0.433	1.371	0.430	0.368	0.000	0	1	MSB0_GPS  
247.770	41.016	-1.350	1.200	0.300	0.300	0.000	0	1	NAIU_GPS  
247.770	43.839	-1.073	-0.641	0.507	0.515	0.008	0	1	TERR_GPS  
247.765	41.042	-1.332	1.984	0.670	0.530	0.000	0	1	BENN_GPS  
247.764	44.068	-1.006	0.118	0.381	0.400	-0.033	0	1	I132_GPS  
247.758	39.140	-2.374	1.350	0.840	0.590	0.010	0	1	G200_GPS  
269.326	42.456	0.683	0.442	0.712	0.817	0.000	0	1	IADU_GPS  
247.753	41.592	-1.626	0.504	0.451	0.402	0.000	0	1	LTUT_GPS  
269.330	40.458	1.303	0.616	1.728	1.291	0.000	0	1	ILM0_GPS  
247.747	40.635	-1.233	1.175	0.720	0.580	0.000	0	1	ERDA_GPS  
247.746	40.702	-1.118	2.095	0.720	0.580	0.000	0	1	LAKE_GPS  
247.739	45.061	0.038	1.804	0.577	0.589	0.005	0	1	SWET_GPS  
247.738	39.459	-2.431	1.440	0.398	0.386	0.000	0	1	P106_GPS  
269.351	38.806	0.169	1.114	0.506	0.373	0.000	0	1	MOS9_GPS  
269.355	42.074	0.756	0.196	0.721	0.588	0.000	0	1	IAMQ_GPS  
269.356	38.665	0.182	1.090	0.367	0.369	0.000	0	1	SRDX_GPS  
247.718	40.649	-1.881	1.345	0.387	0.367	0.000	0	1	P086_GPS  
269.370	15.458	4.862	6.774	1.230	1.200	0.043	0	1	PAM0_Fra  
269.370	41.610	1.084	1.064	0.649	0.672	0.000	0	1	IADA_GPS  
247.692	33.834	-1.469	3.154	4.950	5.550	0.052	0	1	LAKE_GPS  
247.682	34.588	-1.914	2.818	0.824	0.647	0.000	0	1	AZPV_GPS  
247.674	44.338	-1.215	-0.519	0.609	0.608	0.000	0	1	PZCG_GPS  
247.668	41.635	-1.416	0.760	0.355	0.339	0.000	0	1	P122_GPS  
247.662	43.540	-1.274	-0.485	0.771	0.771	0.003	0	1	BUSH_GPS  
269.427	34.217	0.104	0.938	0.717	0.770	0.000	0	1	EDC0_GPS  
247.643	36.170	-1.709	1.778	5.550	6.600	0.048	0	1	SIGN_GPS  
247.642	42.156	-1.097	-0.694	0.583	0.636	0.108	0	1	A811_GPS  
247.642	44.906	-0.343	1.167	0.587	0.596	0.001	0	1	PRIC_GPS  
269.438	50.704	-0.338	-0.571	1.155	1.558	0.000	0	1	C122_GPS  
247.639	40.078	-2.617	1.356	0.396	0.389	0.000	0	1	P016_GPS  
247.628	42.870	-2.401	0.344	0.662	0.603	0.000	0	1	PTIG_GPS  
269.460	19.845	-0.094	1.606	0.500	0.500	0.029	0	1	CAMP_GPS  
269.469	43.230	0.962	0.429	0.554	0.514	0.000	0	1	BLRW_GPS  
269.473	19.853	0.012	1.208	0.525	0.490	0.000	0	1	ICA0_GPS  
269.478	14.590	11.853	5.552	0.413	0.402	0.118	0	1	GUAT_Fra  
269.480	14.590	11.853	5.552	0.413	0.402	0.000	0	1	GUAT_GPS  
269.481	36.059	-0.064	1.152	0.296	0.255	0.000	0	1	ARPG_GPS  
247.599	42.826	-1.602	0.730	0.453	0.458	-0.036	0	1	I585_GPS  
247.591	40.337	-3.308	1.224	0.720	0.620	0.000	0	1	V175_GPS  
247.590	53.565	1.977	-0.145	0.196	0.343	0.000	0	1	C301_GPS  
247.577	42.855	-2.321	0.221	0.412	0.418	-0.024	0	1	POCR_GPS  
247.572	40.474	-2.568	1.224	0.435	0.438	0.000	0	1	P115_GPS  
247.568	42.866	-2.151	0.413	0.335	0.269	0.000	0	1	IDPO_GPS  
269.515	37.845	0.203	1.366	0.208	0.244	0.000	0	1	MACC_GPS  
269.523	39.665	0.074	1.257	0.644	0.701	0.000	0	1	WNCI_GPS  
269.532	30.513	-0.135	1.267	0.205	0.214	0.000	0	1	HAMM_GPS  
247.547	34.522	-0.747	2.908	2.700	3.000	0.043	0	1	SENA_GPS  
247.545	35.342	-1.809	2.518	0.222	0.206	0.000	0	1	FERN_GPS  
358.549	50.931	18.528	-6.679	0.272	0.290	0.000	0	1	OSHQ_GPS  
358.551	38.041	21.199	-6.329	0.637	0.532	0.000	0	1	MULA_GPS  
358.559	42.378	20.774	-7.457	0.849	0.577	0.000	0	1	CARC_GPS  
358.562	51.149	18.036	-6.981	0.538	0.425	0.000	0	1	CHIO_GPS  
358.567	55.009	17.864	-6.783	0.334	0.231	0.000	0	1	NSL0_GPS  
358.571	46.693	19.579	-7.653	1.423	0.837	0.000	0	1	RYON_GPS  
358.575	37.658	21.761	-5.303	0.200	0.200	0.001	0	1	GANU_GPS  
158.469	-75.796	17.748	8.429	0.451	0.541	0.000	0	1	BRIP_GPS  
358.620	53.483	17.635	-7.426	0.314	0.273	0.000	0	1	HOOB_GPS  
358.632	49.676	19.023	-6.918	0.389	0.332	0.000	0	1	VARO_GPS  
358.669	52.359	18.474	-7.532	0.333	0.311	0.000	0	1	CLAW_GPS  
358.673	38.471	21.151	-8.158	1.080	1.050	0.001	0	1	JUMI_GPS  
358.674	38.502	22.036	-5.898	0.762	0.612	0.000	0	1	JUMI_GPS  
358.685	51.404	21.044	-6.267	0.856	0.995	0.000	0	1	NEWB_GPS  
358.711	51.824	19.055	-6.812	0.304	0.254	0.000	0	1	OXFR_GPS  
358.713	42.580	20.934	-7.239	0.634	0.620	0.000	0	1	SANG_GPS  
358.716	51.454	18.384	-6.458	0.180	0.171	0.000	0	1	HRM1_GPS  
358.725	59.854	15.462	-6.431	0.469	0.392	0.000	0	1	SUM3_GPS  
358.738	42.935	20.353	-6.946	1.220	1.131	0.000	0	1	ARIB_GPS  
358.750	53.006	16.743	-8.347	0.394	0.410	0.000	0	1	WATN_GPS  
358.751	44.646	20.302	-6.824	0.423	0.616	0.000	0	1	FERR_GPS  
358.766	48.827	19.042	-7.651	0.963	0.772	0.000	0	1	VLPL_GPS  
358.772	44.201	20.704	-6.730	0.404	0.320	0.000	0	1	MIMZ_GPS  
358.781	46.159	19.961	-6.626	0.281	0.172	0.000	0	1	LROC_GPS  
358.787	50.650	18.381	-6.957	0.357	0.523	0.000	0	1	SANO_GPS  
358.791	39.569	21.087	-6.867	0.331	0.283	0.000	0	1	UTIE_GPS  
358.808	52.941	18.290	-7.163	0.165	0.174	0.000	0	1	IESG_GPS  
358.816	60.138	15.488	-6.347	0.214	0.224	0.000	0	1	LER0_GPS  
358.819	37.623	21.151	-5.322	0.200	0.200	0.002	0	1	MAJA_GPS  
358.860	60.154	15.405	-5.907	0.899	0.846	0.000	0	1	LWTG_GPS  
358.866	44.764	20.994	-6.955	0.735	0.665	0.000	0	1	ARES_GPS  
158.213	53.280	-9.873	11.820	2.210	2.180	0.001	0	1	KORC_GPS  
158.210	6.960	-70.130	45.913	0.471	0.432	0.000	0	1	POHN_GPS  
358.876	40.351	21.288	-6.920	0.442	0.368	0.000	0	1	TERU_GPS  
358.877	37.990	21.017	-7.457	0.736	0.757	0.000	0	1	MURC_GPS  
358.889	50.802	18.661	-6.618	0.237	0.272	0.000	0	1	PMTG_GPS  
358.892	45.744	20.407	-6.687	0.618	0.433	0.000	0	1	ARVE_GPS  
358.900	54.162	17.807	-6.815	0.340	0.349	0.000	0	1	YEAS_GPS  
358.922	52.879	18.060	-6.906	0.198	0.201	0.000	0	1	KEY0_GPS  
358.924	44.978	20.500	-6.586	0.653	0.427	0.000	0	1	LCAU_GPS  
358.941	39.061	21.215	-7.693	0.579	0.390	0.000	0	1	AYOR_GPS  
358.944	43.711	20.444	-6.986	0.571	0.467	0.000	0	1	ADAX_GPS  
358.945	49.117	19.398	-6.592	0.701	0.546	0.000	0	1	STLO_GPS  
358.971	47.704	19.829	-6.829	0.403	0.422	0.000	0	1	COMB_GPS  
358.976	45.639	20.085	-6.782	0.663	0.470	0.000	0	1	ROYA_GPS  
358.986	43.334	20.170	-7.652	0.930	1.422	0.000	0	1	AICI_GPS  
358.988	37.587	20.946	-5.734	0.300	0.300	0.015	0	1	CART_GPS  
359.005	37.606	19.837	-5.948	0.860	0.850	0.001	0	1	CRTG_GPS  
359.021	37.607	20.879	-6.221	0.717	0.540	0.000	0	1	CRT0_GPS  
359.045	42.810	20.526	-6.917	0.647	0.813	0.000	0	1	RONC_GPS  
359.051	46.104	19.704	-6.573	1.021	0.746	0.000	0	1	AUNI_GPS  
359.088	52.252	17.935	-6.731	0.402	0.342	0.000	0	1	NOR5_GPS  
359.118	41.633	20.814	-6.944	0.351	0.282	0.000	0	1	ZARA_GPS  
359.137	54.563	19.289	-6.724	0.319	0.312	0.000	0	1	LOFT_GPS  
359.138	9.554	21.885	-4.685	0.613	0.374	0.000	0	1	TAMA_GPS  
359.139	37.731	22.072	-5.661	0.506	0.425	0.000	0	1	ALCA_GPS  
359.193	48.413	19.796	-6.589	0.699	0.493	0.000	0	1	GORN_GPS  
359.206	47.116	19.742	-7.034	0.668	0.508	0.000	0	1	TREM_GPS  
359.221	37.835	21.694	-6.277	0.643	0.469	0.000	0	1	SAL7_GPS  
359.227	51.280	18.497	-6.449	0.286	0.295	0.000	0	1	FARN_GPS  
359.228	52.024	19.157	-6.858	0.526	0.401	0.000	0	1	MIL5_GPS  
359.273	42.567	20.099	-7.231	0.884	1.281	0.000	0	1	JACA_GPS  
359.277	48.073	19.147	-6.964	1.530	1.779	0.000	0	1	LAVL_GPS  
359.302	37.631	21.502	-6.388	0.641	0.544	0.000	0	1	CABO_GPS  
359.319	37.975	21.392	-6.124	0.369	0.313	0.000	0	1	TORR_GPS  
359.326	43.231	20.323	-6.741	0.728	0.524	0.000	0	1	ORIN_GPS  
359.375	52.307	18.390	-7.093	0.344	0.338	0.000	0	1	WEL2_GPS  
359.376	49.177	19.248	-6.300	1.148	1.238	0.000	0	1	TIL3_GPS  
359.421	46.174	19.577	-7.461	1.143	1.303	0.000	0	1	USSO_GPS  
359.427	45.224	20.761	-6.300	0.437	0.364	0.000	0	1	ETAU_GPS  
359.434	44.869	20.445	-7.028	0.260	0.213	0.000	0	1	CUBX_GPS  
359.441	51.677	18.525	-6.988	0.294	0.257	0.000	0	1	AMER_GPS  
359.446	48.137	19.348	-7.880	1.101	1.099	0.000	0	1	MOSU_GPS  
359.452	47.472	19.542	-6.810	0.336	0.284	0.000	0	1	ANGE_GPS  
359.471	50.950	18.414	-7.021	0.351	0.442	0.000	0	1	HARD_GPS  
