lon,lat,corr,other1,name,east_vel,north_vel,east_sig,north_sig,flag,up_vel,up_sig,east_adjust,north_adjust,up_adjust,
120.26,22.99,0,0,"G402_GPS  ",2.896,-0.256,0.8,0.8,1,0,1,0,0,0,
120.259,22.856,0,0,"G152_GPS  ",-3.357,-4.889,0.51,0.51,1,0,1,0,0,0,
120.255,23.026,0,0,"G404_GPS  ",6.565,2.704,1.06,0.94,1,0,1,0,0,0,
120.254,15.868,0,0,"PNG5_GPS  ",-29.347,8.361,1.56,0.69,1,0,1,0,0,0,
120.254,23.187,0,0,"G129_GPS  ",10.39,-0.327,0.59,0.58,1,0,1,0,0,0,
120.253,22.77,0,0,"I042_GPS  ",-1.62,-2.98,0.285,0.285,1,0,1,0,0,0,
120.252,23.05,0,0,"G454_GPS  ",13.257,5.263,0.84,0.85,1,0,1,0,0,0,
120.252,23.509,0,0,"G081_GPS  ",11.553,3.863,1.1,1.07,1,0,1,0,0,0,
120.251,23.411,0,0,"G108_GPS  ",14.086,-0.288,0.58,0.57,1,0,1,0,0,0,
120.249,22.733,0,0,"G156_GPS  ",-13.954,-19.57,1.02,1.02,1,0,1,0,0,0,
120.248,22.854,0,0,"S505_GPS  ",-5.856,-5.296,0.43,0.44,1,0,1,0,0,0,
120.248,22.957,0,0,"G401_GPS  ",2.997,-0.288,0.89,0.85,1,0,1,0,0,0,
120.248,22.985,0,0,"S140_GPS  ",5.458,2.412,0.89,0.84,1,0,1,0,0,0,
120.246,23.124,0,0,"G407_GPS  ",9.632,0.541,0.84,0.81,1,0,1,0,0,0,
120.246,23.335,0,0,"G114_GPS  ",12.652,1.121,0.52,0.5,1,0,1,0,0,0,
120.245,22.772,0,0,"I042_GPS  ",0.653,-2.7,1.6,1.6,1,0,1,0,0,0,
120.242,22.974,0,0,"TN08_GPS  ",6.491,-0.059,0.94,0.91,1,0,1,0,0,0,
120.241,22.985,0,0,"S142_GPS  ",8.978,0.61,0.82,0.8,1,0,1,0,0,0,
120.24,30.33,0.019,0,"F001_GPS  ",22.819,-2.715,0.8,0.8,1,0,1,0,0,0,
120.239,22.974,0,0,"I004_GPS  ",9.5,-2.869,0.6,0.5,1,0,1,0,0,0,
120.239,22.975,0,0,"TN07_GPS  ",9.151,0.92,0.96,0.93,1,0,1,0,0,0,
120.239,22.981,0,0,"G403_GPS  ",8.22,0.04,0.67,0.67,1,0,1,0,0,0,
120.237,22.963,0,0,"G450_GPS  ",7.535,-2.06,0.83,0.83,1,0,1,0,0,0,
120.237,23.043,0,0,"G141_GPS  ",10.069,5.17,0.6,0.59,1,0,1,0,0,0,
120.226,23.022,0,0,"G445_GPS  ",9.326,1.328,0.97,0.91,1,0,1,0,0,0,
120.226,23.099,0,0,"G408_GPS  ",13.93,-0.732,0.84,0.8,1,0,1,0,0,0,
120.226,23.765,0,0,"G064_GPS  ",16.406,0.17,1.06,1.04,1,0,1,0,0,0,
120.225,22.815,0,0,"G153_GPS  ",-5.922,-3.593,0.64,0.68,1,0,1,0,0,0,
120.221,22.983,0,0,"S811_GPS  ",5.786,-1.769,0.42,0.43,1,0,1,0,0,0,
120.218,-26.626,0,0,"WILU_GPS  ",47.015,68.734,1.198,0.989,1,0,1,0,0,0,
120.218,22.943,0,0,"ZEND_GPS  ",6.763,-0.817,0.2,0.2,1,0,1,0,0,0,
120.212,23.119,0,0,"S906_GPS  ",15.405,-1.082,0.9,0.3,1,0,1,0,0,0,
120.211,22.989,0,0,"TN04_GPS  ",8.906,1.945,0.85,0.83,1,0,1,0,0,0,
120.21,22.976,0,0,"CK01_GPS  ",5.841,0.175,0.05,0.05,1,0,1,0,0,0,
120.209,23.72,0,0,"G066_GPS  ",13.887,0.884,1.01,1.02,0,0,1,0,0,0,
120.205,22.992,0,0,"X210_GPS  ",5.445,1.715,1.27,1.18,1,0,1,0,0,0,
120.204,23.006,0,0,"G833_GPS  ",8.971,0.484,0.83,0.83,1,0,1,0,0,0,
120.201,23.288,0,0,"G119_GPS  ",17.758,2.716,0.2,0.7,1,0,1,0,0,0,
120.2,30.84,0.022,0,"B017_GPS  ",21.051,-2.52,0.8,0.8,1,0,1,0,0,0,
120.2,22.978,0,0,"G400_GPS  ",4.68,4.114,0.82,0.81,1,0,1,0,0,0,
120.2,23.653,0,0,"G071_GPS  ",17.907,-0.762,1.02,1.04,1,0,1,0,0,0,
120.199,23.123,0,0,"G134_GPS  ",14.392,0.483,0.47,0.46,1,0,1,0,0,0,
120.198,22.991,0,0,"TN03_GPS  ",8.835,1.483,1.02,0.92,1,0,1,0,0,0,
120.197,23.065,0,0,"G412_GPS  ",12.19,0.834,0.85,0.81,1,0,1,0,0,0,
120.195,14.877,0,0,"LUZA_GPS  ",-28.519,8.95,0.3,0.2,1,0,1,0,0,0,
120.195,22.865,0,0,"G151_GPS  ",2.6,-4.199,0.65,0.65,1,0,1,0,0,0,
120.193,23.04,0,0,"G413_GPS  ",11.279,1.072,0.69,0.69,1,0,1,0,0,0,
120.193,23.341,0,0,"G113_GPS  ",14.859,1.282,0.57,0.57,1,0,1,0,0,0,
120.189,23.383,0,0,"S004_GPS  ",18.23,0.714,0.4,0.2,1,0,1,0,0,0,
120.187,22.991,0,0,"L086_GPS  ",11.276,-2.709,1.15,1.12,1,0,1,0,0,0,
120.184,23.587,0,0,"G078_GPS  ",17.336,-0.339,1.05,1.02,1,0,1,0,0,0,
120.183,22.991,0,0,"S810_GPS  ",7.476,0.142,0.43,0.43,1,0,1,0,0,0,
120.181,22.903,0,0,"G149_GPS  ",5.415,-4.569,0.53,0.53,1,0,1,0,0,0,
120.18,22.942,0,0,"G437_GPS  ",10.551,1.761,0.93,0.9,1,0,1,0,0,0,
120.18,22.996,0,0,"TN02_GPS  ",11.724,1.381,0.79,0.79,1,0,1,0,0,0,
120.176,23.049,0,0,"S808_GPS  ",15.297,1.625,0.64,0.63,1,0,1,0,0,0,
120.175,23.048,0,0,"G414_GPS  ",12.997,-0.44,0.84,0.81,1,0,1,0,0,0,
120.175,23.238,0,0,"G125_GPS  ",15.343,-0.54,0.58,0.54,1,0,1,0,0,0,
120.172,23.164,0,0,"G128_GPS  ",15.238,0.359,0.56,0.56,1,0,1,0,0,0,
120.17,22.96,0,0,"G145_GPS  ",10.566,0.309,0.55,0.55,1,0,1,0,0,0,
120.169,23.294,0,0,"PEI1_GPS  ",19.085,-0.02,0.2,0.2,1,0,1,0,0,0,
120.166,23.125,0,0,"G411_GPS  ",14.811,-0.743,0.88,0.86,1,0,1,0,0,0,
120.163,23.173,0,0,"S003_GPS  ",18.79,0.611,0.3,0.2,1,0,1,0,0,0,
120.16,23.003,0,0,"G144_GPS  ",17.062,1.867,1.14,1.14,1,0,1,0,0,0,
120.16,23.073,0,0,"G140_GPS  ",15.419,0.017,0.6,0.57,1,0,1,0,0,0,
120.159,23.102,0,0,"G410_GPS  ",11.538,1.666,0.88,0.86,1,0,1,0,0,0,
120.154,23.461,0,0,"DONS_GPS  ",20.409,-2.288,0.4,0.3,1,0,1,0,0,0,
120.149,22.998,0,0,"TN01_GPS  ",14.993,0.656,0.77,0.75,1,0,1,0,0,0,
120.145,23.194,0,0,"S353_GPS  ",15.12,-0.316,0.62,0.62,1,0,1,0,0,0,
120.14,23.451,0,0,"CHYI_GPS  ",19.612,-2.291,0.4,0.4,1,0,1,0,0,0,
120.139,23.139,0,0,"G133_GPS  ",16.666,1.313,0.79,0.72,1,0,1,0,0,0,
120.138,23.336,0,0,"G112_GPS  ",15.52,2.383,0.46,0.46,1,0,1,0,0,0,
120.135,23.067,0,0,"S592_GPS  ",15.548,-2.594,0.64,0.64,1,0,1,0,0,0,
120.135,23.188,0,0,"HOKN_GPS  ",19.185,-0.692,0.4,0.3,1,0,1,0,0,0,
120.134,23.023,0,0,"S584_GPS  ",16.781,-0.853,0.88,0.91,1,0,1,0,0,0,
120.126,23.036,0,0,"G139_GPS  ",15.921,0.301,0.56,0.53,1,0,1,0,0,0,
120.125,23.265,0,0,"G118_GPS  ",17.254,0.211,0.62,0.6,1,0,1,0,0,0,
120.122,0.127,0,0,"SGTI_GPS  ",13.44,38.999,4.54,3.59,1,0,1,0,0,0,
120.112,23.205,0,0,"S571_GPS  ",17.332,-1.577,0.62,0.62,1,0,1,0,0,0,
120.11,23.239,0,0,"G800_GPS  ",15.842,2.058,1.92,1.71,1,0,1,0,0,0,
120.108,16.063,0,0,"PNG3_GPS  ",-36.196,6.273,1.05,0.78,1,0,1,0,0,0,
120.101,23.09,0,0,"S361_GPS  ",17.753,-0.114,0.65,0.65,1,0,1,0,0,0,
120.098,23.094,0,0,"G132_GPS  ",17.451,0.676,0.59,0.57,1,0,1,0,0,0,
120.095,-0.709,-0.031,0,"TOBP_GPS  ",18.584,33,0.12,0.18,1,0,1,0,0,0,
120.093,23.056,0,0,"CHKU_GPS  ",18.123,0.104,0.5,0.3,1,0,1,0,0,0,
120.089,23.188,0,0,"G127_GPS  ",19.419,0.885,0.73,0.66,1,0,1,0,0,0,
120.086,23.147,0,0,"YSAN_GPS  ",20.918,-2.025,0.2,0.2,1,0,1,0,0,0,
120.071,-33.597,0,0,"RAVN_GPS  ",46.532,68.849,0.775,0.702,1,0,1,0,0,0,
120.064,15.031,0,0,"ZBS9_GPS  ",-44.086,17.13,10.09,4.4,1,0,1,0,0,0,
120.044,-0.719,0,0,"PL16_GPS  ",16.923,36.351,2.31,1.8,1,0,1,0,0,0,
120.04,33.55,0.02,0,"B052_GPS  ",19.243,-2.545,0.8,0.8,1,0,1,0,0,0,
120.016,-0.723,-0.014,0,"SLBY_GPS  ",22.889,30.231,0.55,0.41,1,0,1,0,0,0,
120.011,-1.512,0.157,0,"SUNG_GPS  ",12.474,16.575,1.81,1.51,1,0,1,0,0,0,
120.005,-0.248,-0.042,0,"DONG_GPS  ",16.365,37.523,1.44,0.95,1,0,1,0,0,0,
119.994,-0.722,0,0,"PL17_GPS  ",20.754,42.433,1.59,1.4,1,0,1,0,0,0,
119.99,37.18,0.017,0,"B023_GPS  ",16.675,-1.852,0.8,0.8,1,0,1,0,0,0,
119.95,47.16,0.009,0,"E058_GPS  ",10.438,-0.16,0.8,0.8,1,0,1,0,0,0,
119.948,-0.716,0,0,"PL12_GPS  ",18.761,25.706,0.94,0.7,1,0,1,0,0,0,
119.944,-0.856,0.042,0,"RTI2_GPS  ",29.767,21.266,0.88,0.7,1,0,1,0,0,0,
119.925,15.806,0,0,"ZBS3_GPS  ",-30.222,8.715,6.73,2.94,1,0,1,0,0,0,
119.923,-0.871,0.071,0,"PDAM_GPS  ",20.042,21.878,0.84,0.66,1,0,1,0,0,0,
119.923,26.169,0,0,"MATZ_GPS  ",19.41,-1.133,0.2,0.2,1,0,1,0,0,0,
119.92,36.83,0.017,0,"B024_GPS  ",17.001,-2.162,0.8,0.8,1,0,1,0,0,0,
119.914,-0.732,-0.136,0,"KARU_GPS  ",14.572,24.455,1.03,0.73,1,0,1,0,0,0,
119.906,-0.916,-0.014,0,"PALP_GPS  ",19.943,20.189,1.15,0.92,1,0,1,0,0,0,
119.896,-0.742,0,0,"PL11_GPS  ",19.671,21.438,1.01,0.78,1,0,1,0,0,0,
119.88,-0.735,0,0,"PL10_GPS  ",18.018,19.512,1.04,0.78,1,0,1,0,0,0,
119.88,-0.867,0,0,"PL08_GPS  ",23.376,18.122,0.96,0.77,1,0,1,0,0,0,
119.88,-8.489,0.054,0,"LABU_GPS  ",31.953,29.145,4.87,1.74,1,0,1,0,0,0,
119.867,-0.908,0,0,"PL18_GPS  ",19.209,17.108,1.41,1.13,1,0,1,0,0,0,
119.866,-0.758,0,0,"PL09_GPS  ",19.416,17.348,1.06,0.81,1,0,1,0,0,0,
119.837,-0.906,-0.007,0,"P14P_GPS  ",20.13,14.984,1.34,1.1,1,0,1,0,0,0,
119.829,-0.951,0.022,0,"BLNE_GPS  ",22.452,10.885,1.14,0.79,1,0,1,0,0,0,
119.82,36.39,0.017,0,"B029_GPS  ",17.258,-2.378,0.8,0.8,1,0,1,0,0,0,
119.788,-0.77,0.177,0,"LOLI_GPS  ",21.616,8.75,1.1,0.81,1,0,1,0,0,0,
119.78,40.81,0.013,0,"A128_GPS  ",14.156,-0.984,0.8,0.8,1,0,1,0,0,0,
119.77,25.49,0.026,0,"F017_GPS  ",24.344,-3.084,0.9,0.8,1,0,1,0,0,0,
119.741,49.27,0.13,0,"HLAR_GPS  ",10.534,-1.094,1,1,1,0,1,0,0,0,
119.74,49.27,0.004,0,"HLAR_GPS  ",10.009,-0.99,0.9,0.9,1,0,1,0,0,0,
119.72,-0.708,0,0,"PL04_GPS  ",20.329,9.686,1.05,0.85,1,0,1,0,0,0,
119.71,40.37,0.015,0,"A131_GPS  ",14.121,-1.294,0.8,0.8,1,0,1,0,0,0,
119.681,-0.727,0,0,"PL03_GPS  ",20.596,6.571,1.03,0.84,1,0,1,0,0,0,
119.66,40.01,0.014,0,"A133_GPS  ",14.254,-1.001,0.8,0.8,1,0,1,0,0,0,
119.65,-3.978,0,0,"PARE_GPS  ",27.729,4.9,0.966,0.508,1,0,1,0,0,0,
119.646,-31.291,0,0,"YELO_GPS  ",46.861,68.322,0.615,0.477,1,0,1,0,0,0,
119.635,-0.795,0,0,"PL02_GPS  ",23.361,6.604,1.03,0.81,1,0,1,0,0,0,
119.592,23.655,0,0,"S01R_GPS  ",23.602,-2.661,0.1,0.1,1,0,1,0,0,0,
119.587,-0.874,0.002,0,"WATP_GPS  ",20.569,7.745,0.66,0.51,1,0,1,0,0,0,
119.581,-5.154,-0.024,0,"UJPD_GPS  ",30.601,4.923,0.6,0.41,1,0,1,0,0,0,
119.564,23.565,0,0,"PANG_GPS  ",22.228,-1.052,0.2,0.2,1,0,1,0,0,0,
119.549,-5.026,-0.063,0,"UJUN_GPS  ",24.13,4.214,3.18,1.24,1,0,1,0,0,0,
119.549,-5.06,-0.008,0,"UJPD_GPS  ",27.91,1.966,0.66,0.51,1,0,1,0,0,0,
119.492,-8.589,0.012,0,"KOMO_GPS  ",31.003,21.109,3.72,1.34,1,0,1,0,0,0,
119.48,35.48,0.018,0,"B036_GPS  ",17.779,-2.626,0.8,0.8,1,0,1,0,0,0,
119.47,35.99,0.018,0,"B030_GPS  ",17.199,-2.528,0.8,0.8,1,0,1,0,0,0,
119.47,39.83,0.015,0,"JB02_GPS  ",14.221,-1.329,0.8,0.8,1,0,1,0,0,0,
119.46,31.38,0.021,0,"B074_GPS  ",20.976,-2.329,0.8,0.8,1,0,1,0,0,0,
119.46,-1.427,-0.031,0,"BARA_GPS  ",23.617,2.089,0.82,0.58,1,0,1,0,0,0,
119.439,23.213,0,0,"S002_GPS  ",20.212,0.728,0.395,0.296,1,0,1,0,0,0,
119.42,33.18,0.02,0,"B059_GPS  ",19.671,-2.835,0.8,0.8,1,0,1,0,0,0,
119.4,41.21,0.013,0,"E063_GPS  ",13.911,-0.84,0.8,0.8,1,0,1,0,0,0,
119.4,25.97,0.018,0,"F016_GPS  ",22.5,-1.638,0.9,0.9,1,0,1,0,0,0,
119.392,-9.624,0.058,0,"3056_GPS  ",42.068,24.91,0.28,0.19,1,0,1,0,0,0,
119.382,-1.855,-0.024,0,"LARA_GPS  ",16.06,5.891,2.02,1.61,1,0,1,0,0,0,
119.38,40.47,0.014,0,"A129_GPS  ",13.984,-1.242,0.8,0.8,1,0,1,0,0,0,
119.28,34.59,0.019,0,"B040_GPS  ",18.189,-2.855,0.8,0.8,1,0,1,0,0,0,
119.27,39.87,0.014,0,"A147_GPS  ",14.407,-0.957,0.8,0.8,1,0,1,0,0,0,
119.22,34.11,0.019,0,"B050_GPS  ",18.354,-3.764,0.8,0.8,1,0,1,0,0,0,
119.219,-9.39,-0.008,0,"WAIK_GPS  ",32.881,24.047,0.21,0.16,1,0,1,0,0,0,
119.2,35.76,0.018,0,"B031_GPS  ",17.982,-2.468,0.8,0.8,1,0,1,0,0,0,
119.2,40.95,0.013,0,"A124_GPS  ",13.808,-1.168,0.8,0.8,1,0,1,0,0,0,
119.17,40.34,0.014,0,"A130_GPS  ",14.234,-1.073,0.8,0.8,1,0,1,0,0,0,
119.12,40.75,0.009,0,"A125_GPS  ",14.483,-1.18,0.9,0.9,1,0,1,0,0,0,
119.04,32.73,0.021,0,"B060_GPS  ",20.126,-2.191,0.8,0.8,1,0,1,0,0,0,
119.03,31.65,0.021,0,"JB04_GPS  ",20.487,-2.992,0.8,0.8,1,0,1,0,0,0,
119.03,36.67,0.016,0,"B025_GPS  ",17.662,-2.093,0.8,0.8,1,0,1,0,0,0,
119.02,42.29,0.013,0,"E062_GPS  ",13.409,-0.995,0.8,0.8,1,0,1,0,0,0,
119.01,33.51,0.02,0,"B053_GPS  ",19.061,-2.895,0.8,0.8,1,0,1,0,0,0,
119,39.9,0.014,0,"A148_GPS  ",14.497,-1.098,0.8,0.8,1,0,1,0,0,0,
118.93,30.61,0.022,0,"F011_GPS  ",21.332,-2.706,0.8,0.8,1,0,1,0,0,0,
118.91,35.13,0.019,0,"B039_GPS  ",18.003,-2.91,0.8,0.8,1,0,1,0,0,0,
118.91,40.35,0.013,0,"A126_GPS  ",14.331,-0.81,0.8,0.8,1,0,1,0,0,0,
118.892,-32.449,0,0,"HYDN_GPS  ",47.75,68.352,0.584,0.495,1,0,1,0,0,0,
118.89,39.47,0.013,0,"A145_GPS  ",13.754,-1.313,0.8,0.8,1,0,1,0,0,0,
118.851,10.086,0,0,"PUER_GPS  ",30.279,-3.714,1,0.7,1,0,1,0,0,0,
118.85,35.58,0.018,0,"B035_GPS  ",17.746,-2.619,0.8,0.8,1,0,1,0,0,0,
118.85,39.22,0.014,0,"A146_GPS  ",15.146,-3.519,0.8,0.8,1,0,1,0,0,0,
118.79,37.6,0.017,0,"B020_GPS  ",16.931,-2.128,0.8,0.8,1,0,1,0,0,0,
118.78,25.04,0.017,0,"F018_GPS  ",23.484,-2.528,0.9,0.9,1,0,1,0,0,0,
118.73,36.9,0.017,0,"B022_GPS  ",17.281,-2.437,0.8,0.8,1,0,1,0,0,0,
118.73,39.69,0.014,0,"A142_GPS  ",14.375,-1.937,0.8,0.8,1,0,1,0,0,0,
118.72,25.34,0.023,0,"F019_GPS  ",27.993,-8.137,1,0.9,1,0,1,0,0,0,
118.71,40.03,0.014,0,"A127_GPS  ",14.651,-0.74,0.8,0.8,1,0,1,0,0,0,
118.693,-8.487,-0.042,0,"BIMA_GPS  ",31.696,18.394,0.76,0.36,1,0,1,0,0,0,
118.693,-8.543,-0.015,0,"BIMA_GPS  ",29.865,12.917,0.16,0.11,1,0,1,0,0,0,
118.67,33.76,0.02,0,"B054_GPS  ",18.977,-2.645,0.8,0.8,1,0,1,0,0,0,
118.65,35.76,0.018,0,"B034_GPS  ",17.785,-2.447,0.8,0.8,1,0,1,0,0,0,
118.65,41.01,0.013,0,"A120_GPS  ",14.489,-1.748,0.8,0.8,1,0,1,0,0,0,
118.64,28.73,0.022,0,"F012_GPS  ",22.842,-3.548,0.9,0.9,1,0,1,0,0,0,
118.64,34.49,0.019,0,"B041_GPS  ",18.527,-2.649,0.8,0.8,1,0,1,0,0,0,
118.606,-20.412,0,0,"PTHD_GPS  ",40.484,67.941,1.765,0.955,1,0,1,0,0,0,
118.6,24.77,0.023,0,"QZ03_GPS  ",26.766,-4.754,0.9,0.9,1,0,1,0,0,0,
118.6,24.78,0.026,0,"F020_GPS  ",24.762,-2.654,0.9,0.8,1,0,1,0,0,0,
118.56,36.5,0.018,0,"B026_GPS  ",17.525,-2.261,0.8,0.8,1,0,1,0,0,0,
118.55,39.54,0.007,0,"A143_GPS  ",15.331,-1.162,0.9,0.9,1,0,1,0,0,0,
244.535,32.752,0,0,"S31__GPS  ",-12.76,19.951,0.31,0.37,1,0,1,0,0,0,
244.535,32.782,0,0,"N31__GPS  ",-12.881,20.771,0.25,0.24,1,0,1,0,0,0,
244.535,32.804,0,0,"K31__GPS  ",-6.405,13.801,0.42,0.33,1,0,1,0,0,0,
244.534,31.045,0,0,"SPMX_GPS  ",-32.198,31.138,0.388,0.312,1,0,1,0,0,0,
244.534,32.862,0,0,"B31__GPS  ",-5.806,9.102,0.26,0.23,1,0,1,0,0,0,
244.534,32.869,0,0,"A31__GPS  ",-5.934,5.982,0.81,1.12,1,0,1,0,0,0,
272.551,37.965,0,0,"MORL_GPS  ",0.391,0.126,0.443,0.36,1,0,1,0,0,0,
244.526,32.782,0,0,"N32__GPS  ",-12.472,20.425,0.36,0.39,1,0,1,0,0,0,
244.524,32.633,0.025,0,"MEXI_GPS  ",-18.766,26.096,1.43,0.92,1,0,1,0,0,0,
244.524,33.206,0,0,"VP02_GPS  ",-3.768,3.826,1.64,1.41,1,0,1,0,0,0,
244.522,32.752,0,0,"S32__GPS  ",-13.972,19.107,0.28,0.34,1,0,1,0,0,0,
244.522,32.883,-0.04,0,"TAMA_GPS  ",-7.396,10.216,1.05,0.84,1,0,1,0,0,0,
244.516,32.804,0,0,"K33__GPS  ",-13.075,20.008,0.16,0.17,1,0,1,0,0,0,
272.564,13.424,0,0,"SLOR_GPS  ",16.65,4.96,0.8,0.5,1,0,1,0,0,0,
244.512,32.98,0,0,"P499_GPS  ",-5.464,7.697,0.516,0.481,1,0,1,0,0,0,
244.508,32.847,0,0,"D34__GPS  ",-8.293,13.641,0.17,0.15,1,0,1,0,0,0,
244.504,35.956,0,0,"NVPO_GPS  ",-3.109,3.117,0.992,0.75,1,0,1,0,0,0,
244.502,32.731,0,0,"PV19_GPS  ",-10.301,17.934,0.95,1.18,1,0,1,0,0,0,
244.5,32.738,0,0,"T124_GPS  ",-15.478,18.425,0.13,0.13,1,0,1,0,0,0,
244.5,32.752,0,0,"S35__GPS  ",-15.534,21.105,0.38,0.3,1,0,1,0,0,0,
244.5,32.767,0,0,"Q35__GPS  ",-14.399,21.095,0.47,0.43,1,0,1,0,0,0,
244.499,32.76,0,0,"R35__GPS  ",-14.143,21.084,0.44,0.44,1,0,1,0,0,0,
244.499,32.782,0,0,"N35__GPS  ",-14.144,21.874,0.23,0.23,1,0,1,0,0,0,
244.499,32.804,0,0,"K35__GPS  ",-12.747,22.934,0.18,0.22,1,0,1,0,0,0,
244.499,32.855,0,0,"C35_GPS   ",-8.152,14.444,0.7,0.4,1,0,1,0,0,0,
244.499,32.869,0,0,"A35__GPS  ",-7.787,13.794,0.18,0.21,1,0,1,0,0,0,
244.499,33.038,-0.04,0,"HAMA_GPS  ",-1.765,4.856,0.97,0.71,1,0,1,0,0,0,
244.499,33.279,0.022,0,"OBCH_GPS  ",-4.327,3.476,0.8,0.82,1,0,1,0,0,0,
244.494,32.664,-0.003,0,"BORD_GPS  ",-20.422,28.747,0.63,0.62,1,0,1,0,0,0,
244.492,32.829,0,0,"P744_GPS  ",-13.252,24.323,0.774,0.729,1,0,1,0,0,0,
244.491,33.12,0,0,"I029_GPS  ",-4.679,2.448,0.95,1.18,1,0,1,0,0,0,
244.491,33.169,-0.032,0,"CALI_GPS  ",-4.625,2.698,1.02,0.85,1,0,1,0,0,0,
244.49,33.081,0,0,"P506_GPS  ",-5.369,6.822,0.646,0.551,1,0,1,0,0,0,
244.487,39.536,0,0,"P076_GPS  ",-2.923,1.673,0.423,0.401,1,0,1,0,0,0,
272.595,34.148,0,0,"ALDS_GPS  ",0.662,0.155,0.965,0.713,1,0,1,0,0,0,
244.482,32.797,0,0,"1362_GPS  ",-13.512,25.83,0.33,0.33,1,0,1,0,0,0,
244.482,32.798,-0.027,0,"I016_GPS  ",-14.203,22.647,0.48,0.5,1,0,1,0,0,0,
272.598,39.459,0,0,"MTH0_GPS  ",-0.157,0.553,1.077,2.135,1,0,1,0,0,0,
244.481,33.231,0,0,"1111_GPS  ",-5.925,2.391,0.33,0.33,1,0,1,0,0,0,
272.6,12.81,0,0,"ELCO_Koy  ",8.832,10.43,1.9,0.69,1,0,1,0,0,0,
272.6,12.8,0,0,"ELCO_GPS  ",9.787,12.189,3.7,2.4,1,0,1,0,0,0,
244.479,33.275,0,0,"GLRS_GPS  ",-5.622,4.082,0.369,0.294,1,0,1,0,0,0,
244.478,32.978,0,0,"BRAW_GPS  ",-8.802,11.188,1.563,2.146,1,0,1,0,0,0,
272.608,32.09,0,0,"MLF0_GPS  ",0.422,1.16,0.248,0.204,1,0,1,0,0,0,
272.608,32.091,0,0,"MLF9_GPS  ",-0.093,0.932,0.432,0.383,1,0,1,0,0,0,
244.459,32.942,0,0,"1225_GPS  ",-9.098,15.569,0.33,0.33,1,0,1,0,0,0,
272.621,46.546,0,0,"MIMQ_GPS  ",0.21,-0.32,0.219,0.278,1,0,1,0,0,0,
244.456,35.473,0,0,"P621_GPS  ",-2.866,2.508,0.614,0.511,1,0,1,0,0,0,
244.451,43.252,0.027,0,"KT05_GPS  ",-1.99,2.032,0.49,0.5,1,0,1,0,0,0,
244.444,39.402,0.02,0,"D260_GPS  ",-2.85,1.4,0.84,0.61,1,0,1,0,0,0,
244.444,39.925,0,0,"P102_GPS  ",-3.199,1.721,0.418,0.491,1,0,1,0,0,0,
244.442,43.49,-0.024,0,"V162_GPS  ",-1.797,1.712,0.381,0.387,1,0,1,0,0,0,
244.44,32.454,0.462,0,"FIER_GPS  ",-22.858,31.03,1.15,0.95,1,0,1,0,0,0,
272.643,13.678,0,0,"NDAM_GPS  ",17.081,5.987,1.36,1.095,1,0,1,0,0,0,
244.435,32.791,0,0,"CDDE_GPS  ",-18.919,27.273,0.922,0.976,1,0,1,0,0,0,
244.435,33.268,0.015,0,"I026_GPS  ",-6.531,3.021,0.6,0.58,1,0,1,0,0,0,
244.43,32.898,0,0,"P498_GPS  ",-13.364,22.821,0.454,0.409,1,0,1,0,0,0,
244.423,32.835,0,0,"P497_GPS  ",-15.952,25.477,0.532,0.466,1,0,1,0,0,0,
244.421,32.986,0,0,"KALI_GPS  ",-7.138,16.284,0.95,0.95,1,0,1,0,0,0,
244.421,33.052,0,0,"VP04_GPS  ",-5.798,10.594,0.73,0.73,1,0,1,0,0,0,
244.414,32.665,0,0,"PV02_GPS  ",-19.68,28.756,1.41,1.41,1,0,1,0,0,0,
272.667,31.995,0,0,"AL83_GPS  ",0.672,-0.822,0.949,0.726,1,0,1,0,0,0,
244.413,36.32,0,0,"SMYC_GPS  ",-2.698,2.32,0.371,0.332,1,0,1,0,0,0,
244.406,32.8,-0.01,0,"E122_GPS  ",-18.215,24.432,0.46,0.45,1,0,1,0,0,0,
272.674,35.256,0,0,"TN36_GPS  ",0.307,1.022,0.227,0.332,1,0,1,0,0,0,
244.404,32.751,-0.001,0,"P496_GPS  ",-25.472,33.171,0.583,0.584,1,0,1,0,0,0,
244.403,33.308,0,0,"I025_GPS  ",-10.12,0.9,1.95,2.2,1,0,1,0,0,0,
272.681,36.559,0,0,"TN33_GPS  ",0.139,0.737,0.466,0.451,1,0,1,0,0,0,
272.684,41.29,0,0,"INLW_GPS  ",0.683,-0.1,0.849,0.853,1,0,1,0,0,0,
272.686,44.795,0,0,"STB0_GPS  ",0.407,-0.12,0.186,0.219,1,0,1,0,0,0,
244.391,33.03,-0.016,0,"ACUT_GPS  ",-8.257,13.734,0.69,0.67,1,0,1,0,0,0,
244.389,33.196,0.024,0,"ALSA_GPS  ",-7.486,3.383,0.77,1,1,0,1,0,0,0,
272.691,34.681,0,0,"ALNC_GPS  ",0.533,0.531,0.782,0.67,1,0,1,0,0,0,
244.387,33.03,0,0,"ACU2_GPS  ",-8.848,16.106,0.95,0.95,1,0,1,0,0,0,
244.386,44.083,-0.034,0,"LOMN_GPS  ",-1.047,1.857,0.406,0.418,1,0,1,0,0,0,
244.379,32.924,0,0,"VP11_GPS  ",-12.372,25.049,0.52,0.73,1,0,1,0,0,0,
