lon,lat,east_vel,north_vel,up_vel,east_sig,north_sig,up_sig,corr,other,flag,east_adjust,north_adjust,up_adjust,name,block_label,other1
30.4442,39.8974,-23.2833,-2.1209,-2.9542,0.6003,2.0,0.524,0.0,0.0,1,0,0,0,name,0,
34.347,41.106,-10.2708,1.895,6.5761,0.6377,2.0,0.5683,0.0,0.0,1,0,0,0,name,0,
34.0406,40.9346,-13.8231,2.2839,4.5559,0.6793,2.0,0.6187,0.0,0.0,1,0,0,0,name,0,
33.7341,40.7272,-18.3008,2.0861,-3.2178,0.7057,2.0,0.6832,0.0,0.0,1,0,0,0,name,0,
38.7546,39.9966,-13.1855,5.5502,-2.4235,0.7515,2.0,0.639,0.0,0.0,1,0,0,0,name,0,
27.9474,39.212,-23.1924,-7.9169,6.6005,0.7422,2.0,0.6795,0.0,0.0,1,0,0,0,name,0,
32.4452,40.8534,-17.6278,-0.1855,-5.2302,0.8166,2.0,0.7132,0.0,0.0,1,0,0,0,name,0,
34.0225,41.097,-11.7415,1.7086,0.387,0.7321,2.0,0.7185,0.0,0.0,1,0,0,0,name,0,
32.2559,40.186,-22.8255,-0.1261,0.0752,0.8394,2.0,0.744,0.0,0.0,1,0,0,0,name,0,
35.7982,41.115,-4.0103,3.5396,0.3984,0.5603,2.0,0.5035,0.0,0.0,1,0,0,0,name,0,
28.4161,39.5637,-21.9547,-5.3253,8.1035,0.5243,2.0,0.495,0.0,0.0,1,0,0,0,name,0,
28.5513,41.115,3.4009,1.2667,-1.0862,0.7341,2.0,0.6296,0.0,0.0,1,0,0,0,name,0,
32.0125,40.3393,-26.7095,-1.2028,-3.3273,0.6159,2.0,0.5479,0.0,0.0,1,0,0,0,name,0,
36.9339,40.5378,-10.9354,6.2429,5.8347,0.7214,2.0,0.6093,0.0,0.0,1,0,0,0,name,0,
33.1843,40.9436,-12.8825,0.4235,3.6839,0.6541,2.0,0.6375,0.0,0.0,1,0,0,0,name,0,
34.0135,41.0609,-11.5197,1.815,3.4339,0.6301,2.0,0.5641,0.0,0.0,1,0,0,0,name,0,
29.3716,41.1511,-5.243,-0.655,-12.5743,0.8154,2.0,0.8076,0.0,0.0,1,0,0,0,name,0,
29.669,40.8174,-6.4382,0.4294,3.3581,0.8649,2.0,0.8501,0.0,0.0,1,0,0,0,name,0,
34.3741,41.2503,1.4634,1.1312,0.3262,0.6185,2.0,0.5528,0.0,0.0,1,0,0,0,name,0,
34.2479,41.133,-7.9428,1.7722,1.3188,0.5827,2.0,0.5112,0.0,0.0,1,0,0,0,name,0,
37.7631,40.0056,-20.9586,9.926,3.0107,0.6638,2.0,0.6325,0.0,0.0,1,0,0,0,name,0,
40.0165,39.6629,-9.9034,6.1262,3.0959,0.5865,2.0,0.54,0.0,0.0,1,0,0,0,name,0,
36.4021,40.7632,-10.9133,4.9984,2.9892,0.7325,2.0,0.6354,0.0,0.0,1,0,0,0,name,0,
29.4707,38.31,-21.7631,-7.9198,5.0066,0.514,2.0,0.4537,0.0,0.0,1,0,0,0,name,0,
30.318,40.4746,-21.97,-1.987,-0.2099,0.8232,2.0,0.9644,0.0,0.0,1,0,0,0,name,0,
38.1057,40.3213,-7.0333,4.4189,-3.4231,0.6446,2.0,0.6175,0.0,0.0,1,0,0,0,name,0,
37.637,39.7711,-22.4628,10.6281,0.0678,0.6269,2.0,0.5911,0.0,0.0,1,0,0,0,name,0,
30.2639,40.8264,-6.1736,-1.3427,-16.8259,0.8009,2.0,0.7866,0.0,0.0,1,0,0,0,name,0,
29.011,37.3269,-18.5423,-14.0742,1.428,0.5178,2.0,0.4755,0.0,0.0,1,0,0,0,name,0,
33.6079,39.1398,-20.8573,5.5723,12.7631,0.8891,2.0,0.813,0.0,0.0,1,0,0,0,name,0,
39.6019,39.8343,-10.4284,3.7211,-5.5523,0.5453,2.0,0.5192,0.0,0.0,1,0,0,0,name,0,
31.5528,40.3123,-21.8842,-0.4773,1.284,0.7746,2.0,0.7469,0.0,0.0,1,0,0,0,name,0,
36.8708,40.2582,-20.8637,8.9072,-1.8902,0.4293,2.0,0.4001,0.0,0.0,1,0,0,0,name,0,
35.3205,40.9977,-14.0929,4.0588,-0.7319,0.7602,2.0,0.7523,0.0,0.0,1,0,0,0,name,0,
35.2213,40.2041,-18.0362,6.3345,-4.5032,0.5624,2.0,0.5026,0.0,0.0,1,0,0,0,name,0,
30.1107,40.5378,-18.0484,-1.445,5.0672,0.6977,2.0,0.6005,0.0,0.0,1,0,0,0,name,0,
28.984,38.3191,-21.8705,-9.0777,-6.732,0.5215,2.0,0.5016,0.0,0.0,1,0,0,0,name,0,
32.0396,40.1139,-21.521,-0.5328,1.9779,0.6434,2.0,0.559,0.0,0.0,1,0,0,0,name,0,
34.4732,41.0519,-7.9072,2.2122,-0.2576,0.6494,2.0,0.5892,0.0,0.0,1,0,0,0,name,0,
38.9169,36.7497,-8.0394,14.8555,-5.2812,0.587,2.0,0.5552,0.0,0.0,1,0,0,0,name,0,
30.5163,40.7542,-7.4644,-1.4821,-17.2913,0.8247,2.0,0.9741,0.0,0.0,1,0,0,0,name,0,
30.4352,38.5355,-19.434,-4.6338,1.8564,0.4985,2.0,0.4889,0.0,0.0,1,0,0,0,name,0,
39.7281,39.6629,-12.215,6.2087,0.3457,0.5999,2.0,0.5641,0.0,0.0,1,0,0,0,name,0,
34.2479,40.3123,-20.3724,3.9399,-0.4982,0.6746,2.0,0.5749,0.0,0.0,1,0,0,0,name,0,
39.3676,39.8433,-11.2573,4.0679,1.4367,0.5105,2.0,0.4823,0.0,0.0,1,0,0,0,name,0,
36.8257,40.7632,-3.9291,3.5767,-3.1192,0.5335,2.0,0.4801,0.0,0.0,1,0,0,0,name,0,
34.2389,41.7103,3.373,0.546,1.6299,0.7858,2.0,0.7822,0.0,0.0,1,0,0,0,name,0,
36.5463,40.6821,-9.6257,5.3021,7.8685,0.687,2.0,0.6183,0.0,0.0,1,0,0,0,name,0,
40.0976,39.1127,-14.8286,7.6201,-1.3578,0.6813,2.0,0.5963,0.0,0.0,1,0,0,0,name,0,
31.8052,40.7182,-17.6903,-1.1369,-0.9683,0.9029,2.0,0.7879,0.0,0.0,1,0,0,0,name,0,
36.6905,40.8354,-6.1709,3.2265,3.7034,0.6528,2.0,0.6005,0.0,0.0,1,0,0,0,name,0,
30.318,40.1499,-23.4476,-3.0252,3.0359,0.5481,2.0,0.53,0.0,0.0,1,0,0,0,name,0,
35.9695,40.9076,-16.0951,5.4472,-1.1372,0.7733,2.0,0.6298,0.0,0.0,1,0,0,0,name,0,
30.0926,40.6009,-17.5665,-1.0199,2.6607,0.7364,2.0,0.703,0.0,0.0,1,0,0,0,name,0,
37.3395,40.1319,-19.0346,8.4627,5.6426,0.6365,2.0,0.6047,0.0,0.0,1,0,0,0,name,0,
37.637,38.2469,-14.2585,11.0273,-0.529,0.5504,2.0,0.4876,0.0,0.0,1,0,0,0,name,0,
35.69,38.0665,-14.5436,9.5837,2.8995,0.6854,2.0,0.5977,0.0,0.0,1,0,0,0,name,0,
29.9755,40.655,-14.8132,-0.5143,-1.7048,0.7088,2.0,0.6534,0.0,0.0,1,0,0,0,name,0,
31.1743,40.6009,-19.0762,-1.4655,0.2406,0.7154,2.0,0.6283,0.0,0.0,1,0,0,0,name,0,
36.5553,37.9763,-12.1962,9.9245,3.5375,0.8316,2.0,0.6569,0.0,0.0,1,0,0,0,name,0,
34.2929,38.0395,-21.4316,6.725,-6.8175,0.7393,2.0,0.7199,0.0,0.0,1,0,0,0,name,0,
29.4076,37.2277,-19.091,-12.0793,0.3949,0.5802,2.0,0.4869,0.0,0.0,1,0,0,0,name,0,
26.9109,38.6618,-21.3203,-15.5036,-7.3166,0.8595,2.0,0.7998,0.0,0.0,1,0,0,0,name,0,
27.8032,37.363,-18.3583,-23.543,4.1632,0.7611,2.0,0.6974,0.0,0.0,1,0,0,0,name,0,
37.5558,40.3033,-12.4197,7.7847,5.2335,0.6544,2.0,0.6292,0.0,0.0,1,0,0,0,name,0,
37.0871,40.4386,-11.8834,7.1353,3.5187,0.5851,2.0,0.5103,0.0,0.0,1,0,0,0,name,0,
36.6365,40.6009,-15.5547,5.9871,-0.0715,0.5538,2.0,0.4914,0.0,0.0,1,0,0,0,name,0,
27.3706,39.708,-21.0071,-8.3722,3.3103,0.7838,2.0,0.7395,0.0,0.0,1,0,0,0,name,0,
34.6805,41.0789,-6.9411,2.2613,-6.0316,0.5705,2.0,0.5439,0.0,0.0,1,0,0,0,name,0,
31.2824,40.4837,-21.3289,-1.4384,1.8728,0.7249,2.0,0.7131,0.0,0.0,1,0,0,0,name,0,
38.349,39.8523,-17.1484,8.9004,15.3032,0.8657,2.0,0.7954,0.0,0.0,1,0,0,0,name,0,
37.7902,40.3123,-10.9406,6.9297,5.1818,0.6033,2.0,0.5803,0.0,0.0,1,0,0,0,name,0,
34.3741,41.0609,-9.5405,2.1359,4.2489,0.6039,2.0,0.5381,0.0,0.0,1,0,0,0,name,0,
39.3766,39.69,-13.3371,6.1194,-0.9099,0.5424,2.0,0.521,0.0,0.0,1,0,0,0,name,0,
39.7732,39.5998,-13.1645,7.1259,5.8322,0.6092,2.0,0.5707,0.0,0.0,1,0,0,0,name,0,
40.0976,38.8782,-14.5841,9.9105,-1.4695,0.4918,2.0,0.4472,0.0,0.0,1,0,0,0,name,0,
29.1642,41.0428,-0.3598,0.0414,9.8469,0.7079,2.0,0.6362,0.0,0.0,1,0,0,0,name,0,
34.8968,41.097,-11.3738,2.7302,0.8121,0.7753,2.0,0.75,0.0,0.0,1,0,0,0,name,0,
39.3856,39.9786,-2.8086,2.9495,-2.1767,0.6056,2.0,0.584,0.0,0.0,1,0,0,0,name,0,
34.5183,41.106,-11.2218,1.8863,5.6813,0.7089,2.0,0.6382,0.0,0.0,1,0,0,0,name,0,
36.1768,40.8354,-5.3685,5.3877,-7.0851,0.6256,2.0,0.5554,0.0,0.0,1,0,0,0,name,0,
40.0255,38.9414,-14.5031,9.2556,-9.3441,0.6796,2.0,0.6001,0.0,0.0,1,0,0,0,name,0,
27.1813,38.9684,-20.2227,-12.3772,7.8322,0.6768,2.0,0.6173,0.0,0.0,1,0,0,0,name,0,
35.2394,41.2954,-0.7792,1.6988,1.3892,0.6921,2.0,0.6324,0.0,0.0,1,0,0,0,name,0,
38.0786,40.1499,-11.5887,6.9456,0.7322,0.6968,2.0,0.6621,0.0,0.0,1,0,0,0,name,0,
27.1362,40.6911,-10.6229,-3.8421,0.6712,0.8228,2.0,0.8125,0.0,0.0,1,0,0,0,name,0,
26.8748,40.6189,-12.2691,-4.1312,-11.1913,0.7397,2.0,0.7264,0.0,0.0,1,0,0,0,name,0,
32.6345,40.637,-20.9274,-0.4922,4.7607,0.5429,2.0,0.4946,0.0,0.0,1,0,0,0,name,0,
32.977,41.0789,-3.9998,0.2679,-0.6411,0.5633,2.0,0.5428,0.0,0.0,1,0,0,0,name,0,
38.9619,40.5107,2.1649,0.236,-4.8884,0.696,2.0,0.6704,0.0,0.0,1,0,0,0,name,0,
28.344,40.0958,-21.8931,-2.7975,-1.8292,0.5787,2.0,0.5045,0.0,0.0,1,0,0,0,name,0,
40.0886,39.3382,-13.8763,6.9619,6.6928,0.6224,2.0,0.5541,0.0,0.0,1,0,0,0,name,0,
37.5198,40.2221,-18.13,8.3103,-4.6053,0.6712,2.0,0.6416,0.0,0.0,1,0,0,0,name,0,
33.2564,36.5152,-7.5056,5.3891,-1.4241,0.6519,2.0,0.6178,0.0,0.0,1,0,0,0,name,0,
36.4922,41.1781,-3.586,1.8774,0.3718,0.8922,2.0,0.7354,0.0,0.0,1,0,0,0,name,0,
32.4722,40.7542,-18.0894,-0.4522,5.1363,0.6609,2.0,0.6088,0.0,0.0,1,0,0,0,name,0,
40.6204,37.0834,-5.0801,16.7586,-10.79,0.9499,2.0,0.777,0.0,0.0,1,0,0,0,name,0,
31.3455,38.8422,-19.7752,-2.2067,3.7096,0.726,2.0,0.6716,0.0,0.0,1,0,0,0,name,0,
36.6455,40.6911,-10.9379,4.9283,5.5962,0.6217,2.0,0.5563,0.0,0.0,1,0,0,0,name,0,
34.5093,41.097,-11.8434,1.9411,5.0164,0.5585,2.0,0.5439,0.0,0.0,1,0,0,0,name,0,
34.7977,41.0879,-10.9146,2.4867,-6.8785,0.6032,2.0,0.5556,0.0,0.0,1,0,0,0,name,0,
40.4942,39.3021,-16.6314,7.2427,3.6812,0.8335,2.0,0.6962,0.0,0.0,1,0,0,0,name,0,
40.2328,40.3484,-3.2949,2.7524,-0.0667,0.6693,2.0,0.613,0.0,0.0,1,0,0,0,name,0,
40.5123,37.3089,-1.5655,16.7551,6.0652,0.7609,2.0,0.6421,0.0,0.0,1,0,0,0,name,0,
38.1327,40.1139,-7.4123,6.969,-5.5344,0.6344,2.0,0.5552,0.0,0.0,1,0,0,0,name,0,
39.1783,38.5626,-16.7196,11.6032,-2.0976,0.4837,2.0,0.4653,0.0,0.0,1,0,0,0,name,0,
39.3676,39.7351,-18.8649,5.4181,2.1309,0.64,2.0,0.6053,0.0,0.0,1,0,0,0,name,0,
27.6139,39.1308,-15.2957,-10.2854,-1.6941,0.7743,2.0,0.7038,0.0,0.0,1,0,0,0,name,0,
30.5073,40.628,-21.5514,-1.4563,4.0342,0.6715,2.0,0.6678,0.0,0.0,1,0,0,0,name,0,
31.4086,40.628,-15.6952,-1.2543,3.1456,0.8688,2.0,0.8485,0.0,0.0,1,0,0,0,name,0,
26.7306,40.8264,-1.1376,-2.7485,9.3329,0.8102,2.0,0.7959,0.0,0.0,1,0,0,0,name,0,
38.0155,40.168,-7.1525,7.1755,-5.7207,0.7095,2.0,0.6713,0.0,0.0,1,0,0,0,name,0,
36.3931,40.8805,-6.5252,4.1755,0.489,0.7923,2.0,0.7033,0.0,0.0,1,0,0,0,name,0,
32.5263,38.4273,-21.723,2.2155,8.7223,0.5931,2.0,0.5719,0.0,0.0,1,0,0,0,name,0,
39.2774,40.4025,1.6596,2.6075,4.6382,0.5287,2.0,0.527,0.0,0.0,1,0,0,0,name,0,
37.4116,40.7723,-2.5637,2.7641,-1.1639,0.8392,2.0,0.7063,0.0,0.0,1,0,0,0,name,0,
38.6555,40.0778,-5.8727,4.15,-7.2397,0.757,2.0,0.6597,0.0,0.0,1,0,0,0,name,0,
34.8878,41.0789,-9.7757,2.8421,-0.417,0.6862,2.0,0.6815,0.0,0.0,1,0,0,0,name,0,
32.4542,40.159,-25.9416,0.2512,-2.5827,0.534,2.0,0.4725,0.0,0.0,1,0,0,0,name,0,
35.7982,40.8174,-13.9881,6.0595,3.2551,0.5872,2.0,0.5757,0.0,0.0,1,0,0,0,name,0,
38.7727,39.9966,-14.3096,5.5266,-1.1231,0.7528,2.0,0.6451,0.0,0.0,1,0,0,0,name,0,
29.1823,37.4803,-24.6182,-12.0766,-0.2533,0.5863,2.0,0.5279,0.0,0.0,1,0,0,0,name,0,
35.4286,41.0519,-6.9328,3.5606,-3.1956,0.6448,2.0,0.5836,0.0,0.0,1,0,0,0,name,0,
27.9564,39.0857,-22.5156,-8.7053,-5.774,0.646,2.0,0.59,0.0,0.0,1,0,0,0,name,0,
39.8182,39.6719,-9.5098,6.1094,-1.2056,0.5254,2.0,0.4922,0.0,0.0,1,0,0,0,name,0,
32.4362,40.9707,-6.3341,0.1405,-2.4367,0.6578,2.0,0.6541,0.0,0.0,1,0,0,0,name,0,
38.0516,40.2401,-5.0717,5.9598,7.446,0.6991,2.0,0.6783,0.0,0.0,1,0,0,0,name,0,
39.5568,40.3123,4.5598,2.8049,6.5763,0.524,2.0,0.5149,0.0,0.0,1,0,0,0,name,0,
26.8207,40.7723,-5.5716,-3.037,-12.7614,0.7825,2.0,0.7762,0.0,0.0,1,0,0,0,name,0,
35.4647,41.3495,1.9971,1.237,-1.0184,0.7882,2.0,0.7071,0.0,0.0,1,0,0,0,name,0,
31.4357,40.7362,-11.9941,-0.8403,-0.0102,0.916,2.0,0.9038,0.0,0.0,1,0,0,0,name,0,
35.1673,41.0879,-10.2081,3.3235,-9.0092,0.6367,2.0,0.574,0.0,0.0,1,0,0,0,name,0,
39.3315,40.1319,-2.0009,2.8314,-1.4041,0.6132,2.0,0.5921,0.0,0.0,1,0,0,0,name,0,
38.6915,36.1454,-5.4589,15.3741,1.4807,0.6992,2.0,0.6943,0.0,0.0,1,0,0,0,name,0,
31.5438,40.7091,-14.1229,-0.984,-4.7482,0.9794,2.0,0.9604,0.0,0.0,1,0,0,0,name,0,
35.2934,38.743,-13.3676,9.2547,-14.7646,0.5099,2.0,0.4689,0.0,0.0,1,0,0,0,name,0,
36.4742,40.7452,-10.5686,4.8986,-5.1759,0.7736,2.0,0.6616,0.0,0.0,1,0,0,0,name,0,
38.6915,40.3393,-3.0323,0.4878,-1.5699,0.4749,2.0,0.4756,0.0,0.0,1,0,0,0,name,0,
30.4622,37.9944,-18.8676,-6.7267,2.592,0.5856,2.0,0.5371,0.0,0.0,1,0,0,0,name,0,
37.2223,40.4205,-10.5926,7.1868,5.1894,0.6194,2.0,0.5513,0.0,0.0,1,0,0,0,name,0,
28.8398,38.9865,-23.821,-6.8429,1.8572,0.6473,2.0,0.6271,0.0,0.0,1,0,0,0,name,0,
26.8568,40.9707,-1.2778,-2.0659,0.749,0.7485,2.0,0.7396,0.0,0.0,1,0,0,0,name,0,
37.655,38.6618,-14.7542,11.8141,3.336,0.5103,2.0,0.4602,0.0,0.0,1,0,0,0,name,0,
35.0501,41.0789,-7.8817,3.2775,0.2833,0.5828,2.0,0.5332,0.0,0.0,1,0,0,0,name,0,
35.3115,41.2232,1.0161,2.1741,6.7694,0.8314,2.0,0.7952,0.0,0.0,1,0,0,0,name,0,
34.7436,40.9166,-12.2753,3.5707,-0.5867,0.4967,2.0,0.4936,0.0,0.0,1,0,0,0,name,0,
38.7366,40.5829,4.0616,-1.4118,2.1775,0.7636,2.0,0.6024,0.0,0.0,1,0,0,0,name,0,
38.2679,39.7711,-7.4721,9.9199,-6.4251,0.7317,2.0,0.668,0.0,0.0,1,0,0,0,name,0,
28.0285,40.0868,-25.0261,-3.5369,-7.4547,0.7835,2.0,0.647,0.0,0.0,1,0,0,0,name,0,
37.7631,39.6449,-19.1983,11.1875,5.5053,0.695,2.0,0.6498,0.0,0.0,1,0,0,0,name,0,
36.8438,40.5829,-10.8799,5.8393,3.9934,0.6216,2.0,0.5689,0.0,0.0,1,0,0,0,name,0,
37.033,39.9696,-20.1205,9.441,1.1543,0.4912,2.0,0.4321,0.0,0.0,1,0,0,0,name,0,
34.2028,41.3675,-1.1366,0.8493,-2.1859,0.5529,2.0,0.5045,0.0,0.0,1,0,0,0,name,0,
39.1422,38.7971,-18.3222,11.9315,-5.9775,0.5139,2.0,0.5192,0.0,0.0,1,0,0,0,name,0,
36.7446,40.5648,-16.0727,6.2259,-7.6203,0.5202,2.0,0.4693,0.0,0.0,1,0,0,0,name,0,
30.7867,39.4284,-23.9817,-1.7813,5.1302,0.4585,2.0,0.4012,0.0,0.0,1,0,0,0,name,0,
33.689,40.9617,-18.0002,1.4982,4.0609,0.6306,2.0,0.6233,0.0,0.0,1,0,0,0,name,0,
31.7872,38.5265,-22.5848,-0.7473,5.9347,0.5985,2.0,0.5362,0.0,0.0,1,0,0,0,name,0,
34.2208,41.124,-8.4527,1.8014,1.2873,0.6196,2.0,0.549,0.0,0.0,1,0,0,0,name,0,
35.4016,38.0034,-15.4714,9.1208,-0.9459,0.6789,2.0,0.5871,0.0,0.0,1,0,0,0,name,0,
39.9805,39.7531,-13.361,5.3246,-8.7258,0.6152,2.0,0.5785,0.0,0.0,1,0,0,0,name,0,
30.1828,39.8884,-25.9488,-3.3289,0.2838,0.5492,2.0,0.4853,0.0,0.0,1,0,0,0,name,0,
34.2298,41.2593,2.065,1.1893,-3.9619,0.6389,2.0,0.6092,0.0,0.0,1,0,0,0,name,0,
31.9404,40.1048,-23.7904,-0.6397,-5.0166,0.639,2.0,0.5611,0.0,0.0,1,0,0,0,name,0,
31.7962,38.8241,-25.4019,-0.8168,1.609,0.6205,2.0,0.554,0.0,0.0,1,0,0,0,name,0,
36.9519,40.5017,-12.6745,6.6385,4.7435,0.6995,2.0,0.5992,0.0,0.0,1,0,0,0,name,0,
40.3951,40.5017,-4.0564,2.9175,10.6765,0.6425,2.0,0.5979,0.0,0.0,1,0,0,0,name,0,
34.9599,40.8083,-20.7105,4.6842,3.1813,0.6294,2.0,0.6295,0.0,0.0,1,0,0,0,name,0,
36.5824,40.646,-10.8101,5.5979,6.9095,0.6108,2.0,0.5505,0.0,0.0,1,0,0,0,name,0,
32.6795,40.6731,-21.6777,-0.4531,3.2275,0.6451,2.0,0.6198,0.0,0.0,1,0,0,0,name,0,
33.8513,41.3585,-0.8885,0.9764,-1.1235,0.6262,2.0,0.5751,0.0,0.0,1,0,0,0,name,0,
30.6605,36.9391,-12.1862,-5.7418,7.9162,1.0319,2.0,1.0653,0.0,0.0,1,0,0,0,name,0,
40.0075,38.7069,-16.5346,11.4215,-4.3413,0.6074,2.0,0.5452,0.0,0.0,1,0,0,0,name,0,
37.3035,40.4115,-8.3318,7.1992,5.5216,0.5988,2.0,0.5346,0.0,0.0,1,0,0,0,name,0,
28.1637,40.0958,-21.7113,-3.22,-14.0723,0.5585,2.0,0.4816,0.0,0.0,1,0,0,0,name,0,
35.1582,38.8782,-18.0769,8.8555,-1.3044,0.3416,2.0,0.3284,0.0,0.0,1,0,0,0,name,0,
36.4021,40.655,-13.6898,5.9315,-1.0619,0.6298,2.0,0.5333,0.0,0.0,1,0,0,0,name,0,
34.7797,41.106,-10.2358,2.2954,0.5956,0.6741,2.0,0.629,0.0,0.0,1,0,0,0,name,0,
30.309,40.6731,-17.6565,-1.334,0.4067,0.7914,2.0,0.731,0.0,0.0,1,0,0,0,name,0,
33.7611,40.3664,-16.7863,3.1886,3.048,0.7447,2.0,0.7107,0.0,0.0,1,0,0,0,name,0,
30.6785,40.6099,-15.8314,-1.1835,4.5871,0.69,2.0,0.6683,0.0,0.0,1,0,0,0,name,0,
35.8072,40.9436,-8.5404,5.092,-2.1596,0.6478,2.0,0.6464,0.0,0.0,1,0,0,0,name,0,
34.1668,40.7542,-17.481,3.0555,-1.6079,0.6133,2.0,0.5474,0.0,0.0,1,0,0,0,name,0,
36.33,40.8083,-8.7416,4.9518,0.2807,0.7483,2.0,0.6457,0.0,0.0,1,0,0,0,name,0,
31.2193,38.779,-17.724,-2.4683,-0.444,0.6751,2.0,0.6298,0.0,0.0,1,0,0,0,name,0,
40.1247,38.3822,-7.7876,14.7496,2.0101,0.7614,2.0,0.6484,0.0,0.0,1,0,0,0,name,0,
36.5914,40.7723,-7.2127,4.2297,6.9233,0.5952,2.0,0.5294,0.0,0.0,1,0,0,0,name,0,
36.8798,40.5558,-12.1814,6.1136,-4.1781,0.7154,2.0,0.6043,0.0,0.0,1,0,0,0,name,0,
38.358,40.0507,-10.5077,6.0379,-6.5772,0.6756,2.0,0.5785,0.0,0.0,1,0,0,0,name,0,
32.9139,40.2131,-17.8346,0.3701,-7.3246,0.7168,2.0,0.6591,0.0,0.0,1,0,0,0,name,0,
33.8152,40.5558,-19.0779,2.6903,-0.7672,0.6924,2.0,0.6612,0.0,0.0,1,0,0,0,name,0,
33.1843,40.5107,-18.3078,0.8567,3.5504,0.6478,2.0,0.5974,0.0,0.0,1,0,0,0,name,0,
40.8277,40.0147,14.8467,5.0089,-16.9679,0.9463,2.0,0.7972,0.0,0.0,1,0,0,0,name,0,
39.5929,39.69,-12.1524,5.697,-6.4641,0.6479,2.0,0.6133,0.0,0.0,1,0,0,0,name,0,
37.3215,40.6911,-2.7306,3.929,-9.4891,0.6124,2.0,0.5405,0.0,0.0,1,0,0,0,name,0,
39.1783,39.9154,-8.9533,4.533,-3.5046,0.6218,2.0,0.5656,0.0,0.0,1,0,0,0,name,0,
37.0871,38.7339,-17.3227,11.7821,-9.1113,0.5227,2.0,0.5107,0.0,0.0,1,0,0,0,name,0,
34.6174,40.8444,-11.1443,3.6143,-2.6697,1.0175,2.0,0.9173,0.0,0.0,1,0,0,0,name,0,
39.2504,40.2401,-3.8017,2.9223,7.2798,0.5333,2.0,0.4969,0.0,0.0,1,0,0,0,name,0,
34.7887,41.097,-10.3359,2.3906,-4.4084,0.6657,2.0,0.6165,0.0,0.0,1,0,0,0,name,0,
32.5804,40.3935,-21.5589,-0.2425,2.2716,0.5648,2.0,0.5268,0.0,0.0,1,0,0,0,name,0,
31.7601,40.7091,-15.2839,-1.1636,-4.0814,0.7478,2.0,0.7203,0.0,0.0,1,0,0,0,name,0,
34.0135,41.0879,-11.5182,1.7256,0.5744,0.6287,2.0,0.5557,0.0,0.0,1,0,0,0,name,0,
37.5018,40.2943,-15.2269,7.8684,1.1427,0.6449,2.0,0.622,0.0,0.0,1,0,0,0,name,0,
31.3726,38.6798,-17.9653,-2.9083,1.1187,0.6601,2.0,0.602,0.0,0.0,1,0,0,0,name,0,
37.9344,40.2221,-8.8965,7.1038,3.6962,0.6539,2.0,0.6282,0.0,0.0,1,0,0,0,name,0,
32.986,40.8264,-21.6383,-0.0502,-1.3906,0.5442,2.0,0.5089,0.0,0.0,1,0,0,0,name,0,
29.5248,40.6821,-12.4552,0.725,-3.0936,0.6357,2.0,0.6238,0.0,0.0,1,0,0,0,name,0,
27.1182,40.7993,-8.6907,-3.2301,-6.7242,0.7139,2.0,0.7036,0.0,0.0,1,0,0,0,name,0,
33.9144,41.0519,-11.923,1.6777,0.4693,0.6734,2.0,0.591,0.0,0.0,1,0,0,0,name,0,
36.6274,38.6618,-15.5767,10.6813,-1.3389,0.5599,2.0,0.54,0.0,0.0,1,0,0,0,name,0,
39.7101,39.717,-13.6557,5.3659,0.445,0.4969,2.0,0.4692,0.0,0.0,1,0,0,0,name,0,
32.4452,40.4025,-24.0163,-0.3039,2.2023,0.5718,2.0,0.5667,0.0,0.0,1,0,0,0,name,0,
34.7256,41.097,-9.9528,2.2217,0.9661,0.8098,2.0,0.7712,0.0,0.0,1,0,0,0,name,0,
34.2749,41.097,-10.0936,1.9502,4.7061,0.5903,2.0,0.5192,0.0,0.0,1,0,0,0,name,0,
37.9885,40.2672,-9.6352,6.1199,5.0243,0.5465,2.0,0.5211,0.0,0.0,1,0,0,0,name,0,
38.6555,39.9515,-12.5155,6.5859,-5.275,0.6502,2.0,0.5458,0.0,0.0,1,0,0,0,name,0,
38.0426,40.195,-6.057,6.6232,3.3687,0.7133,2.0,0.6909,0.0,0.0,1,0,0,0,name,0,
38.4211,40.0958,-8.8752,4.8477,-3.3311,0.7964,2.0,0.704,0.0,0.0,1,0,0,0,name,0,
31.3906,40.5829,-18.7844,-1.4041,-4.855,0.688,2.0,0.6695,0.0,0.0,1,0,0,0,name,0,
27.3886,40.8715,-1.4535,-3.1359,-8.26,0.8499,2.0,0.8404,0.0,0.0,1,0,0,0,name,0,
26.9019,40.646,-12.1845,-3.9271,-20.6666,0.7465,2.0,0.7266,0.0,0.0,1,0,0,0,name,0,
37.6009,40.3574,-8.438,7.2822,2.4107,0.6319,2.0,0.6108,0.0,0.0,1,0,0,0,name,0,
39.6289,37.5705,-6.636,15.7527,2.1402,0.8697,2.0,0.7502,0.0,0.0,1,0,0,0,name,0,
39.9805,40.3574,-1.3848,2.5605,5.637,0.5669,2.0,0.538,0.0,0.0,1,0,0,0,name,0,
29.8042,39.0767,-23.6518,-5.5946,-12.9968,0.7213,2.0,0.6569,0.0,0.0,1,0,0,0,name,0,
28.5964,39.1578,-20.9094,-6.2648,-3.4269,0.7016,2.0,0.6469,0.0,0.0,1,0,0,0,name,0,
30.7506,39.8613,-19.7589,-1.0256,0.7636,0.5593,2.0,0.5052,0.0,0.0,1,0,0,0,name,0,
