,name,lon1,lat1,lon2,lat2,dip,res,other3,other6,other7,other8,other9,other10,other11,other12,locking_depth,locking_depth_sig,locking_depth_flag,dip_sig,dip_flag,ss_rate,ss_rate_sig,ss_rate_flag,ds_rate,ds_rate_sig,ds_rate_flag,ts_rate,ts_rate_sig,ts_rate_flag,burial_depth,burial_depth_sig,burial_depth_flag,resolution_override,resolution_other,patch_file_name,patch_flag,patch_slip_file,patch_slip_flag,Unnamed: 38,centroid_lon,centroid_lat
113,eu_phil_3a                  ,121.449,22.906,121.776,24.283,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,80.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,121.6125,23.5945
114,eu_phil_3baba               ,122.975,23.434,123.803,23.409,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,123.389,23.4215
115,eu_phil_3babbaa             ,123.803,23.409,124.26,23.402,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,124.0315,23.4055
116,eu_phil_3babbab             ,124.26,23.402,124.717,23.396,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,124.4885,23.399
117,eu_phil_3babbb              ,124.717,23.396,125.631,23.384,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,125.174,23.39
118,eu_phil_3bbaaaa             ,125.631,23.384,126.188,23.671,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,125.90950000000001,23.5275
119,eu_phil_3bbaaab             ,126.188,23.671,126.744,23.958,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.46600000000001,23.8145
120,eu_phil_3bbaab              ,126.744,23.958,127.429,24.508,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,127.0865,24.232999999999997
121,eu_phil_3bbabaa             ,127.429,24.508,127.943,24.951,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,127.686,24.7295
122,eu_phil_3bbabab             ,127.943,24.951,128.457,25.395,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,128.2,25.173000000000002
123,eu_phil_3bbabba             ,128.457,25.395,128.971,25.838,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,128.714,25.616500000000002
124,eu_phil_3bbabbb             ,128.971,25.838,129.485,26.281,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,129.228,26.0595
125,eu_phil_3bbbaaaa            ,129.485,26.281,130.0,26.986,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,129.7425,26.633499999999998
126,eu_phil_3bbbaaab            ,130.0,26.986,130.515,27.691,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,130.2575,27.3385
127,eu_phil_3bbbaab             ,130.515,27.691,130.654,28.131,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,130.5845,27.911
128,eu_phil_3bbbab              ,130.654,28.131,131.227,28.404,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,130.9405,28.2675
129,eu_phil_3bbbba              ,131.227,28.404,131.526,28.956,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,131.37650000000002,28.68
130,eu_phil_3bbbbb              ,131.526,28.956,131.826,29.509,155.0,100,0,0,0,0,0,0,0,0,0.0,1,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,131.676,29.2325
131,eu_phil_4a                  ,119.174,16.681,120.449,19.844,25.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,119.8115,18.262500000000003
132,eu_phil_4ba                 ,120.449,19.844,120.705,21.738,25.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,120.577,20.791
133,eu_phil_4bb                 ,120.705,21.738,121.449,22.906,25.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,121.077,22.322
134,eu_phil_5                   ,119.174,16.681,124.987,14.687,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,122.0805,15.684000000000001
135,eu_phil_6                   ,124.987,14.687,127.104,4.015,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,126.0455,9.350999999999999
136,frontal_thrustaaa           ,71.925,34.581,74.859,32.872,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,73.392,33.7265
137,frontal_thrustaab           ,74.859,32.872,80.96,28.512,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,77.9095,30.692
138,frontal_thrustab            ,80.96,28.512,85.675,26.987,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,83.3175,27.749499999999998
139,frontal_thrustba            ,85.675,26.987,93.1,26.872,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,89.38749999999999,26.929499999999997
140,frontal_thrustbba           ,93.1,26.872,94.613,27.907,160.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,93.8565,27.389499999999998
141,frontal_thrustbbb           ,94.613,27.907,97.225,28.023,90.0,100,0,0,0,0,0,0,0,0,0.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,95.919,27.965
142,hidakaaaa                   ,144.65,40.994,144.363,41.22,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,144.50650000000002,41.107
143,hidakaaab                   ,144.363,41.22,143.998,41.537,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,144.1805,41.3785
144,hidakaabaa                  ,143.998,41.537,143.858,41.627,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,143.928,41.582
145,hidakaabab                  ,143.858,41.627,143.653,41.764,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,143.75549999999998,41.6955
146,hidakaabba                  ,143.653,41.764,143.313,41.994,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,143.483,41.879000000000005
147,hidakaabbbaab               ,141.941,42.628,141.839,42.696,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.89,42.662
148,hidakaabbbab                ,141.839,42.696,141.769,42.78,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.804,42.738
149,hiraaaa                     ,135.876,35.058,135.918,35.21,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.897,35.134
150,hiraaab                     ,135.918,35.21,136.016,35.279,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,135.96699999999998,35.2445
151,hiraaba                     ,136.016,35.279,136.032,35.367,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,136.024,35.323
152,hiraabb                     ,136.032,35.367,136.025,35.49,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,136.0285,35.4285
153,hiraba                      ,136.025,35.49,136.05,35.574,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,136.03750000000002,35.532
154,hirabb                      ,136.05,35.574,136.133,35.711,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,136.0915,35.6425
155,hokk-sakhalinaaa            ,141.754,42.843,141.769,42.78,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.7615,42.8115
156,hokk-sakhalinaaba           ,141.754,42.843,141.733,42.941,150.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.74349999999998,42.892
157,hokk-sakhalinaabb           ,141.733,42.941,141.74,43.075,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.7365,43.008
158,hokk-sakhalinaba            ,141.74,43.075,141.8,43.244,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.77,43.1595
159,hokk-sakhalinabbaa          ,141.8,43.244,141.847,43.538,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.82350000000002,43.391
160,hokk-sakhalinabbab          ,141.847,43.538,141.91,43.809,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.8785,43.6735
161,hokk-sakhalinabbb           ,141.91,43.809,141.972,44.442,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.941,44.1255
162,hokk-sakhalinbaaaa          ,141.972,44.442,141.964,44.683,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.96800000000002,44.5625
163,hokk-sakhalinbaaaba         ,141.964,44.683,141.949,44.866,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.9565,44.7745
164,hokk-sakhalinbaaabb         ,141.949,44.866,141.925,44.968,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.937,44.917
165,hokk-sakhalinbaab           ,141.925,44.968,141.886,45.166,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.90550000000002,45.067
166,hokk-sakhalinbab            ,141.886,45.166,141.846,45.431,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.86599999999999,45.2985
167,hokk-sakhalinbba            ,141.846,45.431,141.448,46.555,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.647,45.992999999999995
168,hokk-sakhalinbbb            ,141.448,46.555,141.276,46.92,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,141.36200000000002,46.7375
169,hokk_japseaaa               ,140.706,41.409,140.698,41.453,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.702,41.431
170,hokk_japseaaba              ,140.698,41.453,140.497,42.22,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,1.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.59750000000003,41.8365
171,hokk_japseaabba             ,140.497,42.22,140.471,42.292,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,1.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.484,42.256
172,hokk_japseaabbb             ,140.471,42.292,140.401,42.526,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,1.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,140.436,42.409000000000006
173,imp_east2b                  ,139.225,35.028,139.169,34.519,70.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,139.197,34.7735
174,imp_eastaa                  ,137.803,33.438,138.718,33.705,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,138.26049999999998,33.5715
175,imp_eastab                  ,138.718,33.705,138.98,33.992,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.849,33.8485
176,imp_eastb                   ,138.98,33.992,139.169,34.519,110.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,139.0745,34.2555
177,ishikari                    ,141.941,42.628,142.112,42.462,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,142.0265,42.545
178,istl_conna                  ,137.85,37.094,137.919,37.329,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,137.8845,37.2115
179,istl_connb                  ,137.919,37.329,138.534,37.923,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,-1,0,0,0,,138.2265,37.626000000000005
180,istlaa                      ,138.078,36.015,138.181,35.957,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.1295,35.986000000000004
181,istlaba                     ,138.181,35.957,138.288,35.858,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.23450000000003,35.9075
182,istlabb                     ,138.288,35.858,138.395,35.76,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.3415,35.809
183,istlba                      ,138.395,35.76,138.442,35.653,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.4185,35.7065
184,istlbb                      ,138.442,35.653,138.484,35.543,30.0,100,0,0,0,0,0,0,0,0,15.0,5,0,1,0,0,1,0,0.0,1,0,0,1,0,15,5,0,0,0,0,1,0,0,,138.46300000000002,35.598
185,j_back_arc_2aa              ,137.884,36.437,137.934,36.273,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.909,36.355000000000004
186,j_back_arc_2abaa            ,137.934,36.273,137.99,36.175,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.962,36.224000000000004
187,j_back_arc_2abab            ,137.99,36.175,138.047,36.078,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,138.01850000000002,36.1265
188,j_back_arc_2abb             ,138.047,36.078,138.078,36.015,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,138.0625,36.0465
189,j_back_arc_2baaaaa          ,137.884,36.437,137.843,36.562,135.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.8635,36.4995
190,j_back_arc_2baaaab          ,137.843,36.562,137.856,36.691,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.84949999999998,36.6265
191,j_back_arc_2baaaba          ,137.856,36.691,137.86,36.883,45.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.858,36.787000000000006
192,j_back_arc_2baaabb          ,137.86,36.883,137.85,37.094,90.0,100,0,0,0,0,0,0,0,0,15.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,137.85500000000002,36.9885
193,j_back_arc_2babaa           ,138.534,37.923,138.534,38.14,90.0,100,0,0,0,0,0,0,0,0,35.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,138.534,38.0315
194,j_back_arc_2babab           ,138.534,38.14,138.601,38.461,90.0,100,0,0,0,0,0,0,0,0,35.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,138.5675,38.3005
195,j_back_arc_2babbaa          ,138.601,38.461,138.872,38.911,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,138.7365,38.686
196,j_back_arc_2babbab          ,138.872,38.911,139.149,39.321,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.0105,39.116
197,j_back_arc_2babbba          ,139.149,39.321,139.6,40.02,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.3745,39.670500000000004
198,j_back_arc_2babbbb          ,139.6,40.02,139.615,40.657,90.0,100,0,0,0,0,0,0,0,0,40.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.60750000000002,40.338499999999996
199,j_back_arc_2bbaaaa          ,139.615,40.657,139.482,41.793,90.0,100,0,0,0,0,0,0,0,0,35.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.5485,41.224999999999994
200,j_back_arc_2bbaaab          ,139.482,41.793,139.415,42.444,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.4485,42.1185
201,j_back_arc_2bbaab           ,139.415,42.444,139.371,43.179,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.393,42.8115
202,j_back_arc_2bbab            ,139.371,43.179,139.29,43.79,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.3305,43.4845
203,j_back_arc_2bbba            ,139.29,43.79,139.291,43.817,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.2905,43.8035
204,j_back_arc_2bbbbaa          ,139.291,43.817,139.312,44.02,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.3015,43.9185
205,j_back_arc_2bbbbab          ,139.312,44.02,139.347,44.135,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.3295,44.0775
206,j_back_arc_2bbbbb           ,139.347,44.135,139.381,44.299,90.0,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,139.364,44.217
207,j_cut_2aabaaa               ,138.974,35.377,139.024,35.354,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,0,1,0,0,,138.999,35.3655
208,j_cut_2aabaab               ,139.024,35.354,139.12,35.307,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.072,35.3305
209,j_cut_2aababa               ,139.12,35.307,139.16,35.27,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.14,35.2885
210,j_cut_2aababb               ,139.16,35.27,139.194,35.241,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.177,35.2555
211,j_cut_2aabbaaa              ,139.194,35.241,139.223,35.198,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.20850000000002,35.2195
212,j_cut_2aabbaab              ,139.223,35.198,139.25,35.145,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.2365,35.1715
213,j_cut_2aabbab               ,139.25,35.145,139.322,35.019,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.286,35.082
214,j_cut_2aabbb                ,139.322,35.019,139.397,34.903,160.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.3595,34.961
215,j_cut_2abaa                 ,139.397,34.903,139.496,34.823,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.44650000000001,34.863
216,j_cut_2ababaa               ,139.496,34.823,139.562,34.772,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.529,34.7975
217,j_cut_2ababab               ,139.562,34.772,139.644,34.734,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.603,34.753
218,j_cut_2ababba               ,139.644,34.734,139.762,34.694,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.703,34.714
219,j_cut_2ababbbaa             ,139.762,34.694,139.867,34.702,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.8145,34.698
220,j_cut_2ababbbab             ,139.867,34.702,139.986,34.718,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,139.92649999999998,34.71
221,j_cut_2ababbbb              ,139.986,34.718,140.058,34.654,168.0,100,0,0,0,0,0,0,0,0,30.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,140.022,34.68600000000001
222,j_cut_2abba                 ,140.058,34.654,140.127,34.579,167.5,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,140.0925,34.6165
223,j_cut_2abbb                 ,140.127,34.579,140.305,34.46,167.5,100,0,0,0,0,0,0,0,0,25.0,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,140.216,34.5195
224,j_cut_2ba                   ,140.305,34.46,140.701,34.324,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,140.503,34.391999999999996
225,j_cut_2bba                  ,140.701,34.324,140.985,34.268,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,140.84300000000002,34.296
226,j_cut_2bbbaaa               ,140.985,34.268,141.204,34.289,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.0945,34.2785
227,j_cut_2bbbaab               ,141.204,34.289,141.319,34.282,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.2615,34.2855
228,j_cut_2bbbaba               ,141.319,34.282,141.527,34.253,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.423,34.2675
229,j_cut_2bbbabb               ,141.527,34.253,141.735,34.205,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.631,34.229
230,j_cut_2bbbba                ,141.735,34.205,141.82,34.175,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.7775,34.19
231,j_cut_2bbbbba               ,141.82,34.175,141.912,34.157,175.0,100,0,0,0,0,0,0,0,0,6.5,5,0,5,0,0,1,0,0.0,1,0,0,1,0,0,5,0,0,0,3,1,0,0,,141.86599999999999,34.166
